Date,Income/Expenditure Amount
2024-02-27,336.7240815
2023-09-02,507.9378938
2023-09-09,128.6480761
2023-07-20,411.5845803
2023-12-31,94.69702795
2023-07-19,52.00744512
2023-10-20,288.5673408
2024-04-26,415.8174226
2023-11-25,382.7565661
2024-02-25,16.67815159
2023-05-23,121.9567995
2023-09-25,265.1941831
2023-05-04,179.0176994
2023-05-10,186.3920733
2023-08-28,48.91870996
2023-09-28,112.0546156
2023-06-04,68.88922431
2023-10-12,732.5338287
2023-08-15,664.2218446
2023-09-01,236.9941317
2023-11-11,254.1066794
2024-03-17,36.38114761
2023-11-12,212.1023257
2023-12-06,140.6230303
2024-03-30,143.5865277
2023-11-18,32.58375622
2023-06-30,333.6176221
2024-02-25,133.5333063
2023-12-20,64.52969583
2023-06-06,71.33937178
2024-03-12,12.63496125
2023-07-16,129.5472519
2023-07-21,73.20205033
2024-03-23,474.8386004
2023-08-18,611.3616849
2023-12-11,269.7797009
2023-12-13,331.9877247
2023-06-07,754.2740065
2023-06-27,617.4380427
2023-08-20,193.792565
2023-07-04,133.7787538
2024-02-26,44.51310754
2024-01-08,338.6030006
2023-07-22,98.96481054
2023-10-16,173.4533383
2023-08-20,719.8217077
2023-08-04,283.7294447
2024-04-08,418.3889722
2023-10-18,197.0480681
2024-04-05,131.1080214
2023-06-05,599.7336288
2023-08-04,442.7628263
2023-08-30,265.1014631
2023-10-11,42.34836581
2023-11-20,612.244591
2023-10-10,77.8639043
2024-04-14,487.6063567
2023-11-05,121.4459643
2023-07-04,22.96000451
2023-12-29,182.0752077
2024-03-08,304.5341982
2024-01-11,549.243734
2023-05-14,21.54069305
2023-12-14,142.8138086
2024-03-18,186.2119577
2024-03-26,142.3905255
2023-12-30,84.67570572
2023-10-06,46.63893336
2023-12-02,371.9585949
2023-06-13,212.6813542
2024-04-28,186.8695975
2023-11-14,405.6489473
2024-03-20,94.24011172
2023-10-16,47.55233374
2023-11-10,245.8293222
2023-11-06,122.5900276
2023-08-24,451.8236799
2023-12-20,112.7545908
2024-04-01,478.5036144
2023-10-12,274.4504302
2023-07-31,31.92313535
2024-01-09,81.89074504
2024-02-02,30.49547376
2023-10-12,78.76157002
2023-06-06,711.7151089
2023-12-27,61.7570715
2023-07-10,72.05833742
2023-10-19,250.8595661
2023-08-31,306.5880253
2023-05-04,267.7143208
2023-09-28,545.5913411
2023-05-02,274.9790935
2023-12-22,147.4014657
2024-03-22,39.23702902
2024-02-27,292.5265385
2023-12-10,83.09303315
2023-12-27,162.0257912
2023-05-21,306.4227143
2024-04-20,280.5252899
2023-08-04,373.4646495
2023-12-28,80.80383547
2023-12-07,349.3951348
2023-05-04,201.3528554
2023-10-22,256.0514585
2023-06-12,249.1676414
2024-02-22,104.2489094
2023-09-05,82.50355519
2024-04-05,324.1014263
2024-03-18,100.4849923
2023-11-26,230.036804
2024-02-02,272.011889
2023-05-11,235.9387732
2023-09-25,71.92874349
2024-01-12,400.8630358
2023-12-27,184.2210167
2023-09-04,415.8725749
2023-12-07,331.6817402
2023-09-28,84.72944248
2023-05-30,337.2605574
2023-08-28,83.0370634
2023-10-03,33.18070704
2024-04-17,68.61343997
2024-01-03,126.5806357
2024-04-23,112.6769093
2023-11-14,412.7351525
2023-08-04,584.2691199
2023-10-25,87.58251032
2024-04-27,268.8196243
2023-06-24,107.6925202
2023-09-15,301.4001129
2023-07-21,255.530186
2023-08-21,191.2141702
2023-11-30,253.5321519
2024-04-13,135.5398797
2023-08-30,502.5914797
2023-07-18,550.433623
2023-10-14,499.230575
2023-06-20,616.230457
2023-06-08,90.69836428
2023-07-16,484.0109526
2023-09-30,162.8445605
2023-09-25,399.9239847
2023-06-05,79.82892542
2024-04-02,372.5284789
2023-08-27,181.4362363
2024-03-13,153.9889741
2024-04-07,69.17159513
2024-03-31,245.8614305
2023-07-23,264.2677204
2023-09-25,296.5195572
2023-10-02,234.7618044
2023-06-24,90.35472659
2024-02-05,147.865055
2023-05-21,202.3971611
2023-07-16,172.7618258
2023-12-28,298.3777574
2024-03-08,630.7011293
2024-03-24,154.9385827
2023-05-25,192.8920581
2023-11-26,87.66228623
2023-05-08,325.2121253
2023-11-17,360.6054834
2023-11-29,22.74078658
2024-04-24,557.9659826
2023-08-20,453.2321846
2023-10-14,329.1926767
2024-04-10,73.24557316
2024-04-25,371.3685582
2023-06-24,148.5665354
2024-01-07,71.51455712
2023-11-08,48.22055839
2023-07-13,57.14074336
2023-06-16,89.16861849
2023-11-22,73.39873983
2024-02-03,48.65031206
2023-10-02,48.86242924
2023-09-23,180.7292353
2024-04-24,290.4756197
2023-12-30,205.5328311
2024-02-19,648.5739631
2024-01-01,261.7752015
2023-12-28,60.95888151
2023-11-05,19.80835423
2023-10-20,27.99249594
2024-01-12,139.9377094
2023-09-12,127.8255818
2024-02-20,110.440981
2024-01-18,79.05036404
2023-06-08,144.9369871
2023-12-01,164.4326002
2023-06-06,544.0441936
2024-02-07,52.00994529
2024-01-23,365.5409379
2023-12-21,134.648899
2023-11-16,84.54397199
2024-04-24,39.66976486
2023-06-14,32.37025914
2023-06-20,683.1022713
2023-05-30,92.09881427
2023-07-06,57.61435425
2023-07-27,120.9391167
2023-11-12,422.1497751
2024-01-14,268.8039581
2024-01-08,108.3739402
2024-04-02,109.0405563
2023-12-22,116.4893656
2023-11-22,458.7480052
2023-09-03,80.31241119
2024-01-17,127.8780033
2024-04-14,137.7956596
2023-09-25,455.8914621
2023-09-07,866.0742803
2023-07-18,699.7406738
2024-01-31,147.55422
2023-07-26,49.14098277
2024-02-22,37.04071231
2024-02-07,63.33601788
2024-01-09,548.4193627
2023-12-12,246.7579764
2023-10-22,254.1204588
2024-02-26,361.5334084
2023-07-09,72.79317843
2023-12-17,41.15216269
2023-06-17,160.130696
2023-05-19,319.3321766
2023-08-23,591.8780238
2023-08-24,355.0082239
2023-12-24,192.0879502
2023-07-02,361.8066289
2023-12-16,210.8072724
2024-04-10,222.2526605
2023-05-24,154.5580952
2023-12-13,374.6832666
2023-12-09,427.8964314
2023-07-22,299.8785908
2024-02-14,696.8321132
2024-03-13,209.5687914
2024-03-18,242.6980828
2024-01-16,331.5242463
2023-11-30,513.2962392
2023-09-02,355.360467
2024-03-19,486.350824
2023-10-03,567.3195033
2024-04-19,326.2203838
2023-08-26,480.0421141
2023-12-19,83.09370297
2023-05-18,38.97853453
2023-09-14,147.1926992
2024-02-10,839.9503119
2024-04-09,117.9935212
2024-03-25,407.3288555
2023-10-27,343.4504855
2023-06-11,222.7246591
2023-12-26,338.6074096
2023-09-08,144.5345518
2023-09-12,165.6835614
2024-03-30,212.7649397
2024-01-17,313.0795819
2023-12-22,311.4322782
2023-07-03,186.706175
2023-05-10,216.009496
2023-11-04,589.0582764
2023-07-04,190.0281266
2023-11-03,642.9559119
2023-08-04,339.459798
2024-02-29,619.7774957
2024-02-18,457.2025032
2023-07-06,78.29042887
2023-10-05,70.73247735
2024-02-06,430.0277435
2023-09-01,135.1979128
2024-02-18,53.60828916
2024-02-27,442.1699023
2023-06-11,94.97532414
2024-03-16,341.6968714
2023-08-27,169.8920719
2023-06-21,165.8125975
2023-09-07,233.3430788
2023-07-07,27.4618086
2024-03-20,320.7415513
2023-05-25,47.05064027
2024-02-16,157.7039325
2024-01-01,83.78753674
2024-02-15,167.6263288
2023-05-23,394.6785779
2023-09-06,97.47365927
2023-10-08,120.0096288
2023-10-14,260.2522485
2023-10-09,236.4138184
2024-02-05,231.9859846
2023-08-24,55.06452232
2023-05-18,435.3304386
2023-12-24,52.18438428
2023-05-11,437.4531358
2023-06-30,11.03356957
2023-09-13,18.55512428
2023-07-31,240.7503277
2023-07-08,486.6002994
2024-02-16,476.7077647
2023-06-16,179.0783483
2024-01-23,66.59575141
2023-05-22,413.4886707
2023-05-19,38.32963249
2024-02-05,127.4278492
2024-04-28,52.32985929
2024-01-28,444.2464719
2023-10-04,346.8392486
2024-03-20,567.1829433
2023-11-22,157.8252997
2024-04-07,481.02947
2023-07-31,325.6306862
2023-06-10,67.51886541
2023-07-18,566.6839768
2024-04-10,259.4660473
2023-08-19,455.8972603
2023-11-05,665.8957821
2023-11-27,179.5711631
2023-06-19,89.78477007
2023-07-27,17.7715747
2023-10-09,307.3293222
2024-02-04,459.4440547
2024-01-19,61.51705139
2023-09-27,101.3069832
2023-12-22,166.1582971
2023-11-05,21.96379609
2024-03-21,39.48146085
2023-05-06,39.37640685
2023-11-06,317.0117208
2023-10-06,91.84352848
2023-09-02,628.1164726
2024-02-14,497.4010717
2024-04-18,16.14944574
2024-04-23,228.0748518
2024-03-04,455.9539888
2023-09-29,204.2245449
2024-02-09,539.6941635
2023-06-22,85.93634921
2024-03-31,129.0464136
2023-08-30,162.4498085
2023-08-24,255.6598609
2024-02-05,254.7915987
2023-11-10,309.6545865
2023-09-02,26.92623245
2023-08-15,545.3276887
2023-11-27,179.7227333
2023-12-16,159.0596248
2024-03-16,128.8352143
2023-05-22,56.80164034
2023-05-05,626.844657
2024-03-02,356.6970498
2024-02-26,34.89020163
2023-07-14,85.38333407
2023-06-26,89.03580245
2023-05-20,329.3319689
2023-06-10,230.3059819
2023-06-26,189.0384302
2024-04-04,36.27167287
2023-05-31,213.0851856
2023-05-22,142.0885563
2023-06-05,53.55652983
2023-06-15,137.9995174
2023-12-29,232.9334484
2023-08-09,300.2277272
2024-02-11,224.8932815
2024-01-29,310.9722847
2023-05-28,185.6347879
2023-05-23,67.00978964
2024-01-14,408.9944428
2023-08-08,19.80864024
2024-02-22,176.1368824
2023-05-30,40.39517637
2023-10-07,88.18840659
2023-11-06,149.6961809
2023-05-13,388.7361218
2023-05-31,528.0430274
2023-11-18,116.2727097
2024-04-25,131.8550207
2023-05-07,27.71301286
2023-07-21,144.3717975
2024-04-17,19.55444646
2023-07-13,560.9484383
2024-03-20,49.98594036
2023-11-21,399.180409
2023-09-03,358.1235938
2023-08-11,40.94213814
2023-11-16,174.2356442
2023-06-19,395.7970665
2023-05-22,293.6367119
2023-12-10,41.61703924
2023-09-11,347.6165182
2023-11-08,290.9388054
2023-12-07,411.5226579
2023-09-11,80.3307303
2024-03-05,247.2261847
2023-06-19,248.2921407
2023-11-07,42.13343673
2024-01-22,153.9177079
2023-11-18,198.4398421
2023-07-30,278.9670573
2023-10-09,122.2058254
2023-07-23,11.37072538
2023-11-29,319.9309146
2024-02-04,88.78513612
2023-06-25,462.2430545
2024-01-27,479.4737062
2023-12-16,94.42207864
2024-04-06,114.3458663
2024-04-14,274.0326524
2024-03-09,292.1809512
2023-09-21,132.6426974
2023-06-16,97.38445728
2024-03-06,108.1687667
2023-07-08,770.1918645
2023-05-16,64.57816778
2024-01-17,150.3522939
2023-11-26,24.81034841
2023-07-27,239.3587917
2023-05-28,406.308659
2023-06-16,458.0779509
2023-05-08,254.7236419
2023-07-01,19.88827276
2024-01-22,13.69459899
2023-07-24,285.278744
2023-12-27,281.2821979
2023-10-04,163.8221528
2024-03-06,390.2262373
2023-05-15,63.55220003
2023-07-15,12.08848124
2023-11-07,273.9407523
2023-10-20,317.2582608
2023-07-30,528.7556332
2024-01-23,58.183431
2023-07-26,89.85666012
2023-08-13,244.7261702
2023-08-11,129.7136374
2023-11-14,95.85326891
2023-07-19,220.1581246
2023-09-23,48.5449325
2023-06-16,394.7615327
2023-12-06,406.496267
2024-03-05,317.301799
2024-04-18,137.1212623
2023-08-09,78.37868987
2023-07-12,163.5404982
2023-10-17,357.3617502
2024-02-26,349.9852454
2024-03-31,290.537502
2023-08-20,160.7763007
2024-03-11,264.3907014
2023-11-25,67.09732425
2024-03-20,382.0080121
2024-01-13,251.7308061
2024-03-19,279.7517307
2024-03-06,203.4071745
2023-05-04,245.1431493
2023-10-01,612.4900257
2023-07-21,198.391478
2024-01-04,173.9911902
2023-07-06,496.3511321
2023-07-18,120.3055921
2024-03-06,372.1163929
2023-11-06,144.3615049
2024-02-21,101.9596912
2023-05-14,38.20003879
2024-02-23,414.5520454
2024-03-23,354.1300613
2023-07-25,332.4285788
2023-04-30,76.52536341
2024-02-28,708.9444361
2023-11-19,81.62171632
2024-04-11,33.37788141
2023-10-14,190.7281645
2024-02-23,490.1067403
2023-07-14,524.950153
2024-03-31,395.9716463
2023-12-23,705.4740577
2024-03-07,392.2706528
2023-06-19,30.61377478
2023-06-10,51.08295538
2024-02-07,233.3773809
2023-08-03,206.0100359
2024-02-02,154.9419807
2024-04-08,328.0084244
2023-09-25,127.0958246
2024-02-25,356.7318679
2023-06-03,69.72007556
2023-10-26,540.1048897
2023-10-21,372.0631611
2023-06-29,182.3128961
2023-08-21,91.50345219
2023-06-21,351.7677055
2023-09-12,370.7365584
2023-12-27,73.83424912
2024-02-14,142.9326272
2023-12-05,83.77189228
2023-09-22,399.5163258
2023-11-12,315.4788703
2023-12-23,657.6949314
2023-05-16,597.4791183
2024-03-16,460.9144948
2023-11-05,72.29294318
2023-05-16,192.0141846
2024-04-03,144.996416
2023-07-22,144.8597426
2023-06-17,42.5348393
2023-05-22,232.88639
2023-07-30,170.8375023
2024-02-15,48.90251612
2023-07-26,26.68516996
2024-01-15,42.44300881
2024-03-02,304.5931148
2023-09-17,216.3284684
2023-07-10,135.0638698
2023-10-09,378.5100818
2023-07-20,42.72181893
2024-02-18,534.1727521
2023-11-28,33.32707311
2023-12-03,323.5735938
2024-03-26,489.521438
2024-04-13,490.4451947
2024-01-08,352.4596476
2023-09-27,427.457704
2023-09-12,18.36286731
2023-06-29,180.2451049
2023-05-21,286.727958
2023-07-14,184.1958315
2024-03-25,69.44435637
2023-11-01,558.728711
2024-01-09,563.2716961
2024-02-03,355.907631
2023-09-11,308.9307512
2023-06-05,156.0010322
2023-08-21,130.6451
2023-06-06,347.4622655
2023-09-12,459.1753987
2024-04-20,155.5657143
2024-02-26,515.020347
2023-07-25,583.0353815
2023-08-13,63.62787755
2024-04-20,479.6209487
2024-01-14,132.2765453
2023-10-09,78.83677407
2023-11-23,123.4850633
2024-02-14,287.9144423
2023-10-04,134.7500531
2023-07-06,73.75571718
2023-12-01,134.1903831
2023-10-28,633.8101774
2023-09-22,108.6617272
2023-05-18,223.4388224
2023-07-23,199.6278892
2023-06-21,350.9956273
2023-05-06,143.1401106
2023-09-19,99.20744832
2023-05-30,126.5967389
2023-05-07,477.1334966
2023-12-06,115.8797436
2023-10-19,20.63856112
2023-09-03,296.5769253
2023-11-30,173.5674416
2024-04-06,222.2015569
2023-06-17,244.2594424
2023-11-06,36.34499386
2023-09-10,91.1595894
2023-07-16,204.8778168
2024-01-12,25.8237694
2023-09-04,569.43498
2024-03-24,14.39374088
2024-03-26,261.2750472
2023-07-11,202.0531637
2023-11-05,314.0225769
2023-06-14,374.7362107
2023-09-20,190.7212807
2023-07-02,86.51721778
2023-09-18,176.889864
2024-02-04,235.1790303
2023-12-24,257.7949413
2024-03-03,644.9508627
2023-09-01,281.511534
2023-11-09,67.99243631
2023-10-03,274.8798816
2024-03-12,668.3402226
2023-10-26,28.03144635
2023-12-06,244.0907105
2023-12-09,383.616199
2023-05-04,208.7647205
2023-05-04,148.4464912
2024-03-07,81.67585158
2023-09-06,381.9733638
2024-02-15,81.33118691
2023-09-17,507.6789695
2024-03-31,41.78476772
2024-02-05,457.9438297
2023-10-10,672.2392112
2023-12-23,682.0897816
2023-10-13,84.5966722
2023-08-23,92.17103296
2023-05-19,394.4169302
2023-09-28,663.3547422
2024-02-27,122.6770515
2023-12-23,157.7461593
2023-12-21,155.8130881
2024-02-08,369.050339
2024-04-05,190.1245213
2023-07-22,144.1484436
2024-04-14,55.68993515
2023-05-10,220.9488047
2024-02-26,393.4025645
2024-03-08,63.56911947
2023-07-20,592.1430367
2024-02-02,66.84210984
2023-05-06,64.62640082
2023-07-01,315.5518569
2023-10-31,190.1823418
2023-10-18,82.98115332
2023-05-26,94.99041365
2023-05-22,124.8390731
2024-02-23,557.5422124
2023-08-17,280.0486066
2023-05-18,292.0190518
2023-07-27,178.5210352
2023-07-21,221.0140898
2023-05-14,119.5713571
2024-02-27,211.0786714
2023-09-28,146.7932124
2024-01-14,250.3801536
2023-07-28,281.9207686
2024-03-01,23.41343284
2023-09-02,450.2445969
2023-11-16,265.395635
2023-06-14,656.5487737
2023-10-21,774.4876406
2023-06-08,367.4427279
2023-08-05,232.2821774
2023-10-28,144.9414939
2023-08-11,618.059476
2023-08-25,179.4917793
2023-11-02,84.88370242
2023-06-02,755.6189621
2023-08-31,397.7013669
2023-05-04,666.327575
2024-01-09,536.2591913
2023-10-17,530.6824714
2023-12-27,458.9093132
2023-08-28,127.9053601
2023-05-11,302.9705552
2023-12-03,674.1405911
2024-03-17,119.5778688
2024-03-13,465.272767
2023-08-09,49.17842812
2024-04-14,693.6433137
2023-05-28,75.3005859
2023-08-12,255.0160107
2023-09-21,57.38354021
2023-06-17,90.11512693
2023-06-08,520.3125577
2024-04-28,50.25758402
2023-10-16,45.04524779
2023-06-13,134.7810168
2023-08-23,60.58196445
2023-11-20,130.9409626
2023-08-13,721.7047191
2023-12-02,541.0771197
2023-05-07,444.3338814
2023-05-21,282.4071887
2023-06-15,359.9712129
2023-09-11,365.9002611
2024-04-24,618.2996515
2024-03-06,625.4459873
2023-12-03,86.43654772
2024-03-13,101.6895594
2023-08-30,248.9164276
2023-11-23,526.2586053
2023-12-08,330.8372908
2024-03-27,107.2747315
2024-04-07,769.0860155
2024-04-03,207.3694598
2023-11-24,173.6989319
2024-04-05,397.9651537
2024-03-15,32.6762012
2023-11-11,637.4845487
2023-09-15,81.62452392
2024-03-06,53.54275796
2023-05-26,266.5571082
2023-08-20,339.4090067
2024-04-17,62.00452637
2023-08-30,123.3318277
2023-07-28,102.8997448
2024-04-18,530.1467509
2023-06-27,470.9233393
2023-06-20,227.0262441
2023-08-30,202.2707276
2024-03-12,259.3952278
2023-11-04,438.9704076
2024-02-10,285.1619475
2024-02-04,181.955841
2023-06-03,127.3070022
2023-08-15,98.29579392
2023-12-10,24.551292
2023-11-29,78.98008698
2023-06-06,158.0269951
2023-12-13,153.644701
2023-08-12,71.41830686
2023-05-08,278.6930734
2023-08-24,369.5476077
2023-07-28,245.4952201
2023-06-16,127.2565098
2024-04-15,282.7264484
2023-07-05,74.35288418
2024-01-31,437.2152703
2023-10-13,75.9706985
2023-12-10,152.9367156
2024-01-21,543.6894496
2023-06-05,24.90500666
2023-06-10,73.61209347
2024-01-17,164.6891048
2023-08-31,237.4086285
2023-06-24,451.1346169
2023-11-05,54.82636319
2023-07-30,447.4955765
2024-01-13,773.3952195
2023-07-04,735.8867352
2023-05-05,110.7512005
2023-11-13,612.4489346
2023-07-01,501.8840234
2023-09-21,180.7114979
2024-01-10,224.183984
2023-09-02,382.2159635
2024-02-24,331.8304788
2024-02-01,723.9679511
2023-12-11,156.0653173
2024-02-09,44.49233573
2023-10-09,65.68169347
2024-01-23,237.737313
2023-07-15,157.1665869
2023-07-08,345.8797518
2023-05-24,259.2190425
2024-04-07,644.5784792
2023-05-08,38.99114262
2024-04-12,103.6715086
2023-06-22,215.8284333
2024-04-10,32.99121206
2023-12-02,208.2138395
2023-07-24,270.1893599
2024-01-27,59.28211583
2023-10-25,305.6654601
2024-03-18,314.5396472
2024-04-19,26.01357329
2024-03-06,66.60994534
2024-03-24,118.908186
2023-08-15,522.7801439
2023-11-14,134.6938851
2023-08-16,119.3614962
2023-06-21,169.1380172
2023-12-16,228.2185989
2023-05-12,255.9876086
2024-04-12,718.3159705
2023-12-04,358.9005215
2023-06-10,317.5525386
2024-01-13,76.86890621
2023-06-21,753.2562352
2024-04-17,530.7692878
2023-12-24,283.3740687
2023-11-17,578.2927831
2023-05-23,197.6387885
2023-06-10,299.5471412
2023-05-30,165.0166936
2023-08-07,122.8221243
2024-01-16,475.7343279
2023-11-28,706.4783907
2023-10-22,55.56794673
2024-02-24,114.481048
2023-06-13,784.4875267
2024-01-02,631.6956146
2024-03-07,516.1986279
2023-05-20,418.8736388
2023-12-20,364.7254819
2023-10-24,144.1970042
2024-01-30,97.68046762
2023-09-08,321.1439404
2024-03-31,257.3937377
2024-04-28,52.56211614
2023-08-05,151.5001086
2023-05-04,382.6836084
2023-09-20,528.9153793
2023-09-30,416.8864395
2024-01-16,39.05032992
2023-07-25,53.22606097
2023-05-04,205.6412538
2024-03-14,44.87696305
2024-03-04,79.27765162
2023-09-08,632.416282
2024-04-20,184.2946006
2023-07-19,83.63790782
2024-02-23,324.1236577
2023-12-23,127.7553482
2024-03-11,270.5149821
2023-10-11,88.79752982
2023-11-13,159.5365272
2023-12-07,79.88101731
2024-04-13,447.6049972
2023-06-29,96.91776438
2023-11-11,73.9299648
2023-09-21,318.5718465
2023-10-05,554.6387651
2024-01-10,82.41565146
2023-11-13,94.55803046
2023-05-21,94.65587178
2023-12-15,583.0398254
2023-06-02,602.8774403
2023-11-20,92.14033145
2024-02-18,494.0348978
2024-02-15,100.3750892
2023-12-07,152.2267461
2023-09-08,61.04846391
2023-12-18,217.8042199
2023-09-16,64.32424999
2023-07-09,184.6514855
2023-10-13,134.5410541
2023-10-19,278.8772939
2023-07-15,133.0590368
2023-10-25,37.48716893
2023-06-15,316.4540486
2023-07-31,50.71844401
2024-04-06,273.4860555
2023-10-14,449.9261862
2023-11-02,55.40700883
2024-03-31,494.3071951
2023-05-03,47.86838384
2024-02-22,459.0181751
2024-01-13,471.9634106
2024-04-23,347.9927118
2023-11-05,492.1992474
2023-09-06,49.1241963
2023-12-19,126.8297562
2023-10-11,52.6194075
2023-05-21,615.1693468
2024-03-15,78.38939383
2023-07-10,403.2567497
2023-11-28,186.5174182
2023-10-24,846.5398146
2024-04-08,195.6737547
2023-12-29,506.2891549
2023-07-21,250.4662517
2024-04-04,90.67618713
2023-10-09,219.7739364
2023-10-21,535.232817
2023-05-07,362.5814656
2023-12-26,246.1770356
2024-01-22,726.6914231
2024-01-04,306.7605887
2024-04-01,645.7127934
2023-05-16,81.47464803
2023-11-23,167.1981258
2023-11-18,98.16938398
2024-03-20,144.6031497
2024-03-12,43.06517651
2023-06-04,260.4323159
2023-06-23,396.801921
2023-09-15,491.8018996
2023-09-08,262.7911499
2024-01-04,442.2839838
2024-03-31,42.687697
2024-03-23,186.5808192
2024-02-18,355.5896113
2023-06-27,759.8000313
2023-08-12,647.0576015
2024-03-16,91.84699798
2023-07-18,131.6757603
2023-12-01,89.95856449
2024-03-17,27.05435684
2024-03-21,187.0908185
2024-01-17,205.2358888
2023-05-05,152.7187574
2023-12-26,203.3872971
2023-07-21,379.6591062
2024-04-04,343.4804347
2024-02-21,413.964538
2023-05-05,354.1259029
2023-07-15,679.915519
2023-09-25,242.2398398
2024-01-22,321.6188136
2023-11-20,309.6188916
2023-08-26,639.5236266
2023-09-24,82.84284923
2023-10-24,378.630349
2023-08-19,201.6435165
2024-02-06,601.8428164
2023-11-25,272.2618662
2023-08-06,121.6027357
2024-01-13,27.33021995
2024-01-09,261.5228281
2024-03-10,256.9236433
2023-07-18,480.1029294
2024-04-28,581.8201648
2023-08-13,125.2412812
2023-05-30,69.3943796
2024-04-19,158.572233
2023-10-26,404.8758709
2023-11-01,221.2240403
2024-02-29,202.4801299
2024-01-07,446.6666009
2023-07-24,427.8217696
2023-05-12,20.21463244
2024-03-24,201.5697736
2024-01-30,108.336332
2023-08-01,391.8719554
2023-07-09,174.3544862
2023-09-09,156.2362448
2024-04-09,284.3533107
2023-11-28,176.0944726
2023-07-16,25.72514305
2024-04-12,128.6634596
2023-08-18,452.6379619
2024-01-08,524.0345023
2023-09-30,541.9807423
2024-01-22,336.1440185
2024-02-09,90.07835382
2024-03-22,108.8573522
2023-06-08,186.5978495
2024-02-19,256.2468994
2023-07-10,184.0937091
2023-08-24,45.54278198
2024-02-04,178.3084981
2023-11-19,86.37641293
2023-07-11,50.83013645
2023-11-21,163.5289556
2023-12-24,235.0200544
2024-02-16,168.5760404
2023-11-19,187.393469
2023-08-24,489.3680271
2024-03-15,152.0246411
2023-12-13,333.9461119
2023-07-27,252.452329
2024-02-22,198.531745
2024-02-20,384.4530464
2023-05-20,483.166945
2023-11-20,62.39724015
2023-09-26,277.3782556
2023-11-29,55.62505633
2023-12-21,257.4538063
2024-01-05,735.9667755
2023-06-30,445.0981094
2023-08-22,77.74478841
2023-05-31,286.110077
2023-05-01,345.9824192
2023-09-01,161.8808361
2024-04-19,73.7017212
2023-06-07,578.7842021
2024-04-21,83.46409215
2024-04-28,649.8110933
2023-10-02,197.7241132
2023-10-14,272.5699564
2024-04-13,106.7006637
2023-07-23,102.1673185
2023-09-25,91.82596544
2023-05-30,132.3900488
2023-05-14,178.1316023
2024-02-10,213.7788766
2023-11-29,66.63111033
2024-04-25,175.6979152
2023-12-23,203.0943761
2023-08-31,78.14401857
2024-03-26,53.63668107
2023-11-03,100.0852008
2023-12-22,148.5431657
2023-07-19,71.2069761
2023-10-18,147.5030643
2024-02-02,84.47467021
2023-06-29,319.0934546
2024-03-19,29.17975178
2023-12-08,180.2332936
2023-07-11,359.2456393
2024-04-05,245.1792657
2023-10-23,158.2716704
2023-06-10,101.0949244
2023-11-01,163.8296737
2024-01-24,189.9513538
2023-10-01,66.70261109
2023-07-04,183.4504352
2024-04-12,180.4864733
2024-04-11,107.8338879
2023-06-19,156.6049945
2023-05-14,529.0754149
2023-11-11,246.6190238
2024-03-06,289.8214124
2023-10-22,421.0678106
2023-07-19,29.33622328
2023-07-27,55.05582952
2023-10-04,624.8299804
2023-10-19,159.7268838
2024-02-01,56.78145231
2024-01-25,142.2678033
2023-07-31,213.8766841
2023-11-22,27.29618688
2023-09-29,212.8931763
2024-03-13,351.902407
2023-08-27,161.4522355
2023-06-28,687.4749522
2024-04-11,563.1888148
2024-04-25,511.65267
2024-03-31,379.1542024
2023-07-13,107.2288127
2023-07-11,43.23551742
2024-01-06,412.0479194
2023-06-03,64.38296292
2024-04-18,172.6299925
2023-12-14,68.07695227
2023-09-27,239.0857486
2023-08-11,329.999441
2023-06-24,78.6388516
2023-11-18,63.51924856
2023-12-03,82.83610289
2023-08-30,357.9312313
2024-03-31,93.0402727
2023-07-19,161.1399402
2023-07-16,294.4207178
2024-04-09,241.8041404
2023-09-23,91.8006363
2024-03-13,187.7717068
2023-06-01,121.7982277
2024-03-30,144.8608381
2023-05-12,60.72249587
2023-05-04,568.6937038
2023-11-12,462.0960125
2023-05-22,620.846409
2023-04-30,229.723816
2024-02-06,389.861475
2023-05-26,204.7152904
2023-09-02,523.7518577
2023-12-17,512.2949338
2023-06-14,359.0625697
2024-01-02,144.857253
2024-01-01,22.71114
2024-02-08,162.6063608
2024-03-13,205.9381879
2023-08-09,357.7937048
2023-06-01,145.2694469
2023-05-24,116.7033813
2023-11-04,223.2869649
2023-05-17,397.1733843
2023-09-09,63.4102718
2024-04-05,270.0524142
2023-12-17,22.54701567
2023-12-23,315.0628425
2024-01-16,390.0765648
2023-12-11,93.08473186
2023-06-18,239.1955839
2023-06-30,527.5485891
2023-07-27,896.1412419
2024-01-22,136.2158744
2023-09-13,171.1991097
2024-03-03,708.7591964
2023-08-05,270.7480593
2023-05-01,128.6357066
2023-11-10,292.4752117
2024-02-02,526.9762064
2024-02-04,136.5466262
2023-07-15,445.5537996
2023-06-17,560.9845072
2024-01-08,424.86656
2023-10-01,505.4766914
2024-01-28,208.9544757
2023-09-30,72.42140191
2023-08-17,638.690071
2023-12-02,500.2958707
2024-01-10,485.9510641
2024-01-02,41.88288791
2023-05-04,208.3847024
2023-08-02,148.1446612
2023-12-20,214.8095346
2023-06-08,166.1045869
2024-03-20,75.52288363
2023-12-05,305.8981646
2023-11-09,397.5546765
2023-06-29,193.503605
2023-06-06,705.9457211
2024-03-17,126.7560306
2023-09-24,243.4826654
2023-07-09,276.2760866
2023-12-19,54.83342957
